t,rms,p2p,crest,kurtosis,equipment
0.5,0.13816103418090697,1.185919,4.390738702821844,3.4782468014007852,MOTOR_003
0.75,0.1376335887985896,1.133006,4.301406402083637,3.416635243160071,MOTOR_003
1.0,0.14075789838463196,1.24,4.644052003488637,3.686043558500189,MOTOR_003
1.25,0.14556390412172543,1.291503,4.4907218169510275,3.7449497319145473,MOTOR_003
1.5,0.14279847657329672,1.154983,4.466546249690674,3.710217182978771,MOTOR_003
1.75,0.13713682941558178,1.1036899999999998,4.510888888391584,3.494399854666636,MOTOR_003
2.0,0.1372668429840515,1.2737690000000002,4.954670663468377,3.5340575031240697,MOTOR_003
2.25,0.13819413779473608,1.2531020000000002,4.921424387843361,3.610614456571853,MOTOR_003
2.5,0.13826987109904673,1.2128830000000002,4.627855619693361,3.5232519079955855,MOTOR_003
2.75,0.1361885078084505,1.146192,4.698582944311361,3.558505532475077,MOTOR_003
3.0,0.13498760581085908,1.37609,5.616197097845062,3.701976738839599,MOTOR_003
3.25,0.13792431427765647,1.37609,5.496616053307534,3.8087924213137763,MOTOR_003
3.5,0.13717714528760203,1.136989,4.16789545227308,3.5149515086523144,MOTOR_003
3.75,0.13375455867363456,1.139143,4.509603306095747,3.332102368878209,MOTOR_003
4.0,0.1363448872319375,1.3403360000000002,5.406554033419805,3.4433534679430333,MOTOR_003
4.25,0.1392426995292406,1.37464,5.294036976388836,3.4947607753359167,MOTOR_003
4.5,0.1381202821445361,1.451349,5.892436558653495,3.707678439417387,MOTOR_003
4.75,0.13640394246991588,1.397942,5.966579742953538,3.6012743161899383,MOTOR_003
5.0,0.13574760089799975,1.116989,4.302669042665979,3.297551713204663,MOTOR_003
5.25,0.13294134818294964,1.0545460000000002,4.008624910788655,3.2270225521039553,MOTOR_003
5.5,0.13424658600981862,1.013453,3.841043674379073,3.171210737660508,MOTOR_003
5.75,0.13472450233430397,1.1174840000000001,4.388800773097729,3.2653006006611656,MOTOR_003
6.0,0.13312881472248034,1.182057,4.441405125048076,3.287833244290927,MOTOR_003
6.25,0.13629517664692,1.154864,4.3345481075272545,3.205241588266585,MOTOR_003
6.5,0.13761005418553773,1.244072,4.697418395958566,3.341750030181303,MOTOR_003
6.75,0.13926693899237896,1.2837269999999998,4.6415323311972365,3.569218386484952,MOTOR_003
7.0,0.1405025023541467,1.159864,4.53596903486887,3.3984293140732085,MOTOR_003
7.25,0.14120363736282254,1.146875,4.154914214373271,3.2692125997880126,MOTOR_003
7.5,0.13992923103188537,1.146875,4.192755121096266,3.272511285438506,MOTOR_003
7.75,0.13937389179468568,1.2534990000000001,4.6388960778424115,3.3864801240548204,MOTOR_003
8.0,0.14334695403886247,1.3093569999999999,4.623858277590645,3.4939571521961375,MOTOR_003
8.25,0.14208136351984335,1.229709,4.66504532036976,3.440218798491,MOTOR_003
8.5,0.1382272273416561,1.231557,4.626042294977707,3.3590926703302224,MOTOR_003
8.75,0.14278375081778652,1.3800189999999999,5.535734952142318,3.529359171220118,MOTOR_003
9.0,0.1443802616855811,1.3800189999999999,5.474522561271522,3.531489301982222,MOTOR_003
9.25,0.14040073398436614,1.135961,4.347990090051637,3.321911518407313,MOTOR_003
9.5,0.1394457525748091,1.298254,4.932333809385959,3.4879721275389444,MOTOR_003
9.75,0.14069201127245687,1.3264740000000002,4.888642885828504,3.6340824893421875,MOTOR_003
10.0,0.14195024631066028,1.2036730000000002,4.499329987791898,3.626886680324873,MOTOR_003
10.25,0.1399992530505239,1.138104,4.135300634718876,3.663779198960783,MOTOR_003
10.5,0.14207915154581882,1.2796509999999999,5.205169033976849,3.7977677851806453,MOTOR_003
10.75,0.14371255815031833,1.50516,5.3273980357318145,4.075812338572505,MOTOR_003
11.0,0.14072559845163965,1.427963,5.440474287718899,3.934720891773473,MOTOR_003
11.25,0.14429719319144432,1.276901,4.558799692848105,3.6543428075508917,MOTOR_003
11.5,0.14484729265905394,1.2724769999999999,4.541486333116366,3.6946662076920247,MOTOR_003
11.75,0.14126177680202587,1.20934,4.400525139020375,3.4012550004641757,MOTOR_003
12.0,0.14013033033979921,1.204023,4.43605605219535,3.29310471232934,MOTOR_003
12.25,0.137220554418387,1.1342,4.244240248616582,3.3266993867047145,MOTOR_003
12.5,0.1366255032022467,1.2899639999999999,5.079615326083481,3.4093964184895222,MOTOR_003
12.75,0.13803055573540454,1.2899639999999999,5.027908467820428,3.477233654458419,MOTOR_003
13.0,0.13982876846240636,1.133038,4.163170472008474,3.3220115811018918,MOTOR_003
13.25,0.14176054494350146,1.209224,4.3826792585173475,3.4285832539369485,MOTOR_003
13.5,0.14181993719970407,1.209716,4.380843852194968,3.4675812017567016,MOTOR_003
13.75,0.14020741131633654,1.183463,4.243983926480696,3.3103047746361125,MOTOR_003
14.0,0.14040542317752813,1.328241,4.82333933172739,3.3292299253191473,MOTOR_003
14.25,0.14054821530174041,1.460161,5.570600795742049,3.5704624223901833,MOTOR_003
14.5,0.13880326334098517,1.388245,5.640631071307225,3.5872537066883456,MOTOR_003
14.75,0.14055321357791592,1.1800359999999999,4.574075424064258,3.377737249052088,MOTOR_003
15.0,0.1414791332187246,1.282533,4.712843405459554,3.524144469829448,MOTOR_003
15.25,0.1389327387294361,1.2731919999999999,4.916839661027048,3.602365198192447,MOTOR_003
15.5,0.13708128609594017,1.355076,5.071275735722679,3.5012113778097143,MOTOR_003
15.75,0.13693611000581438,1.355076,5.076652169909621,3.487345317454782,MOTOR_003
16.0,0.1362360841209539,1.1553930000000001,4.248074243576899,3.4335115010373607,MOTOR_003
16.25,0.13655763981460312,1.098981,4.29191659138008,3.457001813628854,MOTOR_003
16.5,0.13920614230585965,1.161123,4.210259621391213,3.3697554947192754,MOTOR_003
16.75,0.13891927670851065,1.149444,4.139303152337618,3.24279518062469,MOTOR_003
17.0,0.13701044869701545,1.129354,4.192490466696156,3.2656376528311335,MOTOR_003
17.25,0.1368932259301346,1.133492,4.226308468289532,3.3541178964563536,MOTOR_003
17.5,0.13583087922720527,1.108392,4.268381411491869,3.320536661318747,MOTOR_003
17.75,0.13540841343777488,1.124648,4.281698494801649,3.334776157542673,MOTOR_003
18.0,0.13288424778070432,1.117333,4.307982394909004,3.4644051091636605,MOTOR_003
18.25,0.13406098086140922,1.085849,4.186370981278978,3.4038194619398348,MOTOR_003
18.5,0.13579017848981106,1.077688,4.072960254938461,3.259268244155407,MOTOR_003
18.75,0.13423721901475108,1.232374,5.006160027243664,3.512881036942348,MOTOR_003
19.0,0.1397872088764352,1.234417,4.807399800034818,3.6415818489853353,MOTOR_003
19.25,0.13961078346371117,1.261914,4.611749780541523,3.4618021003359654,MOTOR_003
19.5,0.13513474382289792,1.177385,4.573686844073271,3.4399097035774533,MOTOR_003
19.75,0.13555106431397587,1.152474,4.364303614980948,3.420993689187588,MOTOR_003
20.0,0.13830953910141242,1.141703,4.277261017884187,3.262516242821384,MOTOR_003
20.25,0.14378950877196892,1.353522,5.1005737919523,3.540281437252898,MOTOR_003
20.5,0.14432422900177266,1.3580109999999999,5.0816762027600495,3.660162344882934,MOTOR_003
20.75,0.14280903996062014,1.234092,4.373686708994299,3.316204919233776,MOTOR_003
21.0,0.14490324995341244,1.139191,3.990614428495655,3.2418511529862695,MOTOR_003
21.25,0.14486915624877678,1.099696,3.991553585133016,3.176463381845353,MOTOR_003
21.5,0.14182024889956607,1.089254,4.003737156053865,3.1074202841784353,MOTOR_003
21.75,0.139619057562532,1.075238,4.066858850882094,3.0909382762493762,MOTOR_003
22.0,0.14009777108808424,1.151669,4.19384259604379,3.186184318896844,MOTOR_003
22.25,0.13995655744856508,1.151669,4.198074107502448,3.280250305190896,MOTOR_003
22.5,0.13916478514097236,1.217503,4.7034025118994744,3.2868766714319038,MOTOR_003
22.75,0.14172735497206204,1.24364,4.618360373189971,3.4542687852085345,MOTOR_003
23.0,0.14216046183966818,1.214621,4.400161563244539,3.452852613558548,MOTOR_003
23.25,0.13987296781535155,1.1461700000000001,4.20553026926936,3.3764171386411785,MOTOR_003
23.5,0.14017560093599027,1.158172,4.196450709482699,3.2961814172793957,MOTOR_003
23.75,0.14117575972008306,1.130682,4.037038661099013,3.259864723850588,MOTOR_003
24.0,0.14067837028744548,1.137117,4.09705485514454,3.3294889640345424,MOTOR_003
24.25,0.14044976068470846,1.1669779999999998,4.205140664681125,3.3176283236199318,MOTOR_003
24.5,0.13922437837015694,1.164634,4.242152178476516,3.1112357334662457,MOTOR_003
24.75,0.14160125558731462,1.271553,4.507629521734135,3.2279850732404216,MOTOR_003
25.0,0.14411651406608822,1.271553,4.428958083924359,3.3114321763236347,MOTOR_003
25.25,0.1422332156337405,1.123399,4.017556640717934,3.099756469982937,MOTOR_003
25.5,0.14097764448007616,1.366466,5.443678696933109,3.265292446738773,MOTOR_003
25.75,0.13886631237467836,1.366466,5.5264447285772285,3.416380888834512,MOTOR_003
26.0,0.13987829945995867,1.205508,4.618021540824578,3.366151727072505,MOTOR_003
26.25,0.1398480214124904,1.3366609999999999,4.938932943232265,3.3805303338520982,MOTOR_003
26.5,0.137971359575479,1.340117,5.006111428670409,3.1854740838328883,MOTOR_003
26.75,0.14137299913282061,1.3327390000000001,4.897271786315726,3.249574354224823,MOTOR_003
27.0,0.1447157644363076,1.3327390000000001,4.784150522210136,3.3571402541863926,MOTOR_003
27.25,0.14540888961089687,1.2975780000000001,4.896303120841971,3.4110376805272575,MOTOR_003
27.5,0.1438361774998244,1.2975780000000001,4.949839549239058,3.271158122417138,MOTOR_003
27.75,0.14170346942362022,1.102638,4.065757898119366,3.074586094638758,MOTOR_003
28.0,0.14580386960992367,1.24203,4.567080433334931,3.3175502212131733,MOTOR_003
28.25,0.14849722292718895,1.239004,4.484245475260521,3.312880819280202,MOTOR_003
28.5,0.14783657915446027,1.178331,4.031559735816696,3.1707698291710744,MOTOR_003
28.75,0.14870437617760027,1.178331,4.008032684177178,3.183847818741151,MOTOR_003
29.0,0.14735536970427818,1.167996,3.9774390385380287,3.234192442350641,MOTOR_003
29.25,0.14687686830504873,1.224111,4.325779868075798,3.2704929788163035,MOTOR_003
29.5,0.14780220392027904,1.295356,4.4654205586541025,3.4046767768932833,MOTOR_003
29.75,0.14839303974182338,1.2456390000000002,4.4476412178649145,3.416919933219515,MOTOR_003
30.0,0.14765631326473694,1.1807660000000002,4.030481236064609,3.3643032433094766,MOTOR_003
30.25,0.14974298312820497,1.172975,4.074695102591911,3.4307064524281587,MOTOR_003
30.5,0.15191389612662085,1.607057,6.562269979364362,3.657713412995899,MOTOR_003
30.75,0.14980879878599213,1.598533,6.654482300629829,3.6112070117118926,MOTOR_003
31.0,0.14778234530539583,1.2157209999999998,4.3133298411439265,3.2853106088833774,MOTOR_003
31.25,0.1510729042865468,1.2897820000000002,4.44468187840217,3.309132834620066,MOTOR_003
31.5,0.15202618752989688,1.2897820000000002,4.416811411967765,3.3926061057835777,MOTOR_003
31.75,0.14940029908917185,1.2330079999999999,4.406898808194679,3.3694576414014867,MOTOR_003
32.0,0.1488810691558072,1.18459,4.069516718515367,3.199201145416958,MOTOR_003
32.25,0.14849174746026755,1.196746,4.080186342760333,3.1245635868586343,MOTOR_003
32.5,0.14737817220101615,1.1243349999999999,4.099053414613014,3.1313039516680337,MOTOR_003
32.75,0.14499438653990238,1.148451,4.166444056327304,3.2285898046212034,MOTOR_003
33.0,0.14489076613392587,1.262111,4.826567066072366,3.472624580159209,MOTOR_003
33.25,0.14755914156330546,1.532331,5.35830577233868,3.6862228008236526,MOTOR_003
33.5,0.14968135226511434,1.532331,5.282334693232711,3.6511244916139463,MOTOR_003
33.75,0.1461199943022104,1.297674,4.4648578253478,3.4349171329632795,MOTOR_003
34.0,0.14167766107227966,1.133711,4.195495574258182,3.3432641714556137,MOTOR_003
34.25,0.14057309786311978,1.196082,4.272858812465453,3.5310718329510884,MOTOR_003
34.5,0.14122463910146488,1.256701,4.612906105796115,3.7897371344282194,MOTOR_003
34.75,0.13928956573654125,1.309817,5.058325771024803,3.8777150382432546,MOTOR_003
35.0,0.1391752968935045,1.295541,5.514743040837882,3.9267592020026814,MOTOR_003
35.25,0.13981928711432615,1.589611,5.879696692544262,3.8093635233313528,MOTOR_003
35.5,0.13738278895663888,1.353115,5.983973729485662,3.5267351004725014,MOTOR_003
35.75,0.13857149092617094,1.172179,4.2557455076686574,3.6457355325747267,MOTOR_003
36.0,0.13887118220275219,1.19205,4.3372929534120646,3.6618455890950794,MOTOR_003
36.25,0.137960719680905,1.149244,4.3659166275237045,3.411098087289096,MOTOR_003
36.5,0.14104175265039426,1.206248,4.666511778476259,3.5137742899747373,MOTOR_003
36.75,0.14228414180116578,1.3343500000000001,4.752300512483815,3.631384928778968,MOTOR_003
37.0,0.13878203049079246,1.28082,4.872222993198397,3.661593183537465,MOTOR_003
37.25,0.13822523509420007,1.180624,4.439717534803094,3.5800408278346345,MOTOR_003
37.5,0.13828006468857504,1.180624,4.437957137076054,3.4038117228057385,MOTOR_003
37.75,0.13608775560861683,1.087428,3.9954366031558837,3.29740660797499,MOTOR_003
38.0,0.13628057237437588,1.09765,4.064790676680168,3.275799127251346,MOTOR_003
38.25,0.13859163275290737,1.256682,5.099939916720352,3.492654471353695,MOTOR_003
38.5,0.14165154444615446,1.4591180000000001,5.310983391966988,3.7135239594837652,MOTOR_003
38.75,0.14242507582360805,1.354941,5.28213866588863,3.55595853226046,MOTOR_003
39.0,0.14201950955436193,1.254711,4.836018672048045,3.4411412445488754,MOTOR_003
39.25,0.14353880304935798,1.464099,5.415190760178745,3.5372433914353136,MOTOR_003
39.5,0.14568667869717963,1.398668,5.335353972998821,3.300183099302443,MOTOR_003
39.75,0.14397953513232922,1.240144,4.511286964519123,3.147261414461335,MOTOR_003
40.0,0.14396815003599756,1.262528,4.511643720069973,3.3652271543665657,MOTOR_003
40.25,0.1493503029556653,1.2891029999999999,4.438792468983425,3.4809042234485803,MOTOR_003
40.5,0.1515509131125255,1.2891029999999999,4.374338539997944,3.4191007419143467,MOTOR_003
40.75,0.1529983383933033,1.225169,4.087959428632434,3.4387865198010705,MOTOR_003
41.0,0.1520598758785955,1.414915,5.361026341037215,3.5895879987792516,MOTOR_003
41.25,0.15027821266603153,1.355734,5.424585410871504,3.6051522610674187,MOTOR_003
41.5,0.15361918056549978,1.567283,6.454083379108112,3.9800725358745983,MOTOR_003
41.75,0.15318365589658792,1.618661,6.472433329762856,4.256759810955851,MOTOR_003
42.0,0.14564472436431958,1.264771,4.377645690791641,3.851228882042981,MOTOR_003
42.25,0.14542637559195287,1.303805,4.939977339569705,3.6848052095297987,MOTOR_003
42.5,0.1493318591372576,1.383474,4.8107818663108155,3.539286877808399,MOTOR_003
42.75,0.14817406240047293,1.294422,4.488444125953027,3.219930859890061,MOTOR_003
43.0,0.14708485848174857,1.268527,4.768349422500408,3.2821105880820682,MOTOR_003
43.25,0.1459734331451185,1.268527,4.804655099827348,3.396197800846705,MOTOR_003
43.5,0.14615435652772207,1.202993,4.42801716880226,3.318990293089519,MOTOR_003
43.75,0.14768127054982802,1.222874,4.911076382941131,3.4179114543199742,MOTOR_003
44.0,0.14669895206869832,1.292622,4.943961696879458,3.4895629465565485,MOTOR_003
44.25,0.14486499341627448,1.284645,4.682104240677107,3.4729168252350537,MOTOR_003
44.5,0.1447017612671793,1.284645,4.687385931313079,3.510869860324105,MOTOR_003
44.75,0.1454594945208399,1.1660849999999998,4.207886202384047,3.43808407427663,MOTOR_003
45.0,0.14479005117649357,1.275356,5.035339058698826,3.592025062483631,MOTOR_003
45.25,0.14469325141046965,1.347877,5.038707699861988,3.6809821594926544,MOTOR_003
45.5,0.14737530793007442,1.398283,5.078143757671347,3.7098957378230946,MOTOR_003
45.75,0.14549415266755955,1.398283,5.143801220039458,3.6350443461039648,MOTOR_003
46.0,0.1446769938843241,1.156155,4.5697659472287055,3.3495130473291916,MOTOR_003
46.25,0.14717302560089815,1.320371,4.599307496983803,3.5117311867570793,MOTOR_003
46.5,0.14562696197842323,1.351743,4.648136518155833,3.554917986505914,MOTOR_003
46.75,0.1455768478178055,1.3626040000000001,4.805262721964501,3.6621233007064724,MOTOR_003
47.0,0.14989757110411261,1.3626040000000001,4.666753402656085,3.6541013351438183,MOTOR_003
47.25,0.15110178586441408,1.234264,4.266547852574581,3.3914929495851545,MOTOR_003
47.5,0.1494234696207142,1.440359,4.83035229895333,3.615275042489481,MOTOR_003
47.75,0.14633547227466928,1.440359,4.932283258328871,3.6337724649389886,MOTOR_003
48.0,0.14421551336817626,1.191022,4.516109153508859,3.4572676676951475,MOTOR_003
48.25,0.14871714869463692,1.431713,5.853662524067701,3.7890947275537163,MOTOR_003
48.5,0.15284689009851493,1.486975,5.695503516224032,3.9295878806000726,MOTOR_003
48.75,0.1487511932852847,1.3133569999999999,4.685152331271708,3.8070862940293337,MOTOR_003
49.0,0.14725723997143103,1.2427169999999998,4.854396294122347,3.7964976499043255,MOTOR_003
49.25,0.15165919593045454,1.355401,4.935177160923491,4.161148571394964,MOTOR_003
49.5,0.14796878651471948,1.355401,5.058262743308671,4.145787303753282,MOTOR_003
49.75,0.14378863360937297,1.409993,5.075658497337762,3.7281448633709875,MOTOR_003
50.0,0.14669367154605673,1.409993,4.9751430467868625,3.750231154518915,MOTOR_003
50.25,0.14727174925492967,1.2741120000000001,4.658911186097921,3.6923677180385805,MOTOR_003
50.5,0.14551363216028507,1.3040180000000001,4.920721099252624,3.617962872584702,MOTOR_003
50.75,0.14472781990976977,1.319541,4.947438581237584,3.6117990012438437,MOTOR_003
51.0,0.14913959869360946,1.455074,5.1711014831438336,3.8470145992278826,MOTOR_003
51.25,0.15460505245392894,1.455074,4.988297521711434,3.744899298209087,MOTOR_003
51.5,0.15246856733070796,1.276556,4.470239420048175,3.6162551275690134,MOTOR_003
51.75,0.1500023352927926,1.363115,4.887023915788481,3.8268825106160294,MOTOR_003
52.0,0.1485690935464178,1.363115,4.934168894090793,3.812547304864023,MOTOR_003
52.25,0.14782728571579193,1.377901,4.664991288048325,3.870950545532345,MOTOR_003
52.5,0.14778600144133155,1.377901,4.6662944614126,3.8040180647084036,MOTOR_003
52.75,0.14659678793948003,1.287512,4.575161635034518,3.5045313368354414,MOTOR_003
53.0,0.1455604991730217,1.258653,4.607733580267282,3.41135350262734,MOTOR_003
53.25,0.14537419274586574,1.190631,4.4984119096241555,3.291982270769453,MOTOR_003
53.5,0.1458186751085719,1.274749,4.577383517598309,3.4651252393135294,MOTOR_003
53.75,0.14401596774366288,1.35678,4.786358143472822,3.5751724211090976,MOTOR_003
54.0,0.14489172236641487,1.292273,4.757428435123488,3.506670880835245,MOTOR_003
54.25,0.1466199827865629,1.249151,4.387178253433481,3.5614381232878967,MOTOR_003
54.5,0.14665861305910233,1.3547310000000001,4.842613639839825,3.682148888843676,MOTOR_003
54.75,0.14677337608889468,1.3547310000000001,4.83882716964863,3.5711751682990216,MOTOR_003
55.0,0.14613513361935804,1.3324319999999998,4.636304653231249,3.48815495967168,MOTOR_003
55.25,0.14396613408332054,1.3324319999999998,4.7061554046306515,3.533835876392963,MOTOR_003
55.5,0.14303629604035736,1.1363940000000001,4.093974859603313,3.418534085019747,MOTOR_003
55.75,0.14816010798752857,1.2789869999999999,4.860377127024069,3.542733498181504,MOTOR_003
56.0,0.1463931207654154,1.2789869999999999,4.919042617814887,3.616835724448053,MOTOR_003
56.25,0.14229010227353614,1.2275939999999999,4.457604498594597,3.4114427796521216,MOTOR_003
56.5,0.14292429421772562,1.215646,4.354228253539408,3.3050423973997747,MOTOR_003
56.75,0.1417690503155515,1.170644,4.147760027249728,3.448047816241925,MOTOR_003
57.0,0.14025801359901907,1.170644,4.192444944223226,3.478661683671912,MOTOR_003
57.25,0.1413340028589228,1.31637,5.30941588592122,3.6160778733185444,MOTOR_003
57.5,0.14191969650535166,1.3685559999999999,5.28750426105726,3.603681148573631,MOTOR_003
57.75,0.1376894970145372,1.254969,4.6250005542017885,3.4864990026740026,MOTOR_003
58.0,0.13863687526057505,1.409508,5.537942185706006,3.68924908044511,MOTOR_003
58.25,0.139223735985286,1.409508,5.514598459569723,3.4828793641528812,MOTOR_003
58.5,0.13808908163409633,1.114836,4.759007679849289,3.2796007442486834,MOTOR_003
58.75,0.14147736658314997,1.409389,5.31690699485772,3.4251625086266753,MOTOR_003
59.0,0.1414362273508926,1.416986,5.318453511445791,3.4513760003639167,MOTOR_003
59.25,0.1400624584190746,1.2067890000000001,4.746196857483319,3.3544884539413786,MOTOR_003
59.5,0.14087772682965802,1.194133,4.955673375140126,3.3403525283765396,MOTOR_003
59.75,0.1420882914562311,1.494472,5.604458972928822,3.4332495793409548,MOTOR_003
60.0,0.14118453770234854,1.4007390000000002,5.640334366351461,3.2893986367966437,MOTOR_003
60.25,0.13922581776585072,1.010775,3.848812013452825,3.0974752423277025,MOTOR_003
60.5,0.14035876386253818,1.0543770000000001,3.8177452212730674,3.0707318288646963,MOTOR_003
60.75,0.14123319292231024,1.2913299999999999,4.776837413646177,3.163002967134704,MOTOR_003
61.0,0.14210719493431578,1.2913299999999999,4.747458426097518,3.2093250624083978,MOTOR_003
61.25,0.14146263398920977,1.128612,4.244265662731803,3.240700823771069,MOTOR_003
61.5,0.14142546503308243,1.103374,4.245381126090358,3.2313962249674417,MOTOR_003
61.75,0.14365881375146416,1.101265,4.187400579826026,3.2791519891382346,MOTOR_003
62.0,0.14210016230036782,1.183472,4.81184531341123,3.4163348530232227,MOTOR_003
62.25,0.1391906508032032,1.128298,4.912427638309919,3.286761450671815,MOTOR_003
62.5,0.14008138360691572,1.106388,4.5201081235518314,3.240818413000301,MOTOR_003
62.75,0.14126975633540695,1.229339,4.482084604836988,3.3045662155300675,MOTOR_003
63.0,0.14312972666450618,1.2220309999999999,4.282534552984677,3.402286435775548,MOTOR_003
63.25,0.14199476789144952,1.2220309999999999,4.3167646886016735,3.332539716131764,MOTOR_003
63.5,0.14057499022645573,1.105027,3.933501962968206,3.1284555945050845,MOTOR_003
63.75,0.1409201322274589,1.176442,4.424421054286452,3.2250758480485726,MOTOR_003
64.0,0.13846809701870544,1.1681249999999999,4.511977946195083,3.2409392994274513,MOTOR_003
64.25,0.14088050712397857,1.188231,4.5551298266925,3.3489734898054104,MOTOR_003
64.5,0.14281515112833792,1.188231,4.493423806437199,3.3884019347248246,MOTOR_003
64.75,0.14107805173336452,1.09787,4.246507466180987,3.375360089175611,MOTOR_003
65.0,0.13982586584016074,1.073208,4.284536315225376,3.310660678502768,MOTOR_003
65.25,0.14032395677540416,1.133918,4.140597324589136,3.217606644677171,MOTOR_003
65.5,0.14110949537735448,1.133918,4.117547146251392,3.260179897111462,MOTOR_003
65.75,0.14009376929620926,1.190756,4.4441876546528665,3.1277979111791243,MOTOR_003
66.0,0.13734455477759439,1.190756,4.533146588943386,3.100343834344158,MOTOR_003
66.25,0.13628248252101588,1.0262580000000001,4.006186194295415,3.204045836022202,MOTOR_003
66.5,0.13942708484211694,1.068734,3.9868509094158875,3.2858121914187657,MOTOR_003
66.75,0.13912586947322647,1.110924,4.100236729228691,3.217471932726886,MOTOR_003
67.0,0.13585043020345572,1.13624,4.242312660599435,3.1493661969557136,MOTOR_003
67.25,0.1361663985807755,1.13624,4.232468553232097,3.352583962269616,MOTOR_003
67.5,0.1385848559373462,1.1263779999999999,4.3196494736094575,3.34233718624392,MOTOR_003
67.75,0.140091992469949,1.1226720000000001,4.273177855817942,3.1503948517343163,MOTOR_003
68.0,0.14109597510165242,1.267819,5.344532326005156,3.377624158364933,MOTOR_003
68.25,0.14154729120836612,1.319914,5.327491565274331,3.5109686353810226,MOTOR_003
68.5,0.14052501474564058,1.227945,4.711780327498885,3.394609834585874,MOTOR_003
68.75,0.14273311039237752,1.071849,3.799167540798993,3.3544223854890274,MOTOR_003
69.0,0.14491070015711877,1.1847569999999998,4.600074385654351,3.443231854868832,MOTOR_003
69.25,0.14137486472842734,1.201953,4.715123874958245,3.452656784043312,MOTOR_003
69.5,0.1400638382148601,1.137796,4.616309307532608,3.3129300260745795,MOTOR_003
69.75,0.14541665090429423,1.291355,4.446382143854657,3.4574135640085433,MOTOR_003
70.0,0.1456401209244949,1.2402410000000001,4.42719352268511,3.5378720202655916,MOTOR_003
70.25,0.14420710433513972,1.259749,4.376580494489605,3.55239450855817,MOTOR_003
70.5,0.1479841894027399,1.259749,4.264874528469827,3.383996121544752,MOTOR_003
70.75,0.1487941140867159,1.24833,4.244670589805183,3.351037898338792,MOTOR_003
71.0,0.14665306671206538,1.24833,4.306640250762917,3.406574575404547,MOTOR_003
71.25,0.14597881098617532,1.145979,4.052416895326154,3.3420633376660827,MOTOR_003
71.5,0.14678486435197474,1.108094,3.7770379285876374,3.1792691790828194,MOTOR_003
71.75,0.14666123358220126,1.114138,3.8001112249449753,3.0501786522806342,MOTOR_003
72.0,0.14747782135309787,1.327501,4.557681920122024,3.361676703841465,MOTOR_003
72.25,0.1489575574661076,1.467116,5.449686567159931,3.8134259690046943,MOTOR_003
72.5,0.14681038259603355,1.4577900000000001,5.529390943920421,3.736749657939898,MOTOR_003
72.75,0.14570196010803269,1.3499249999999998,4.648173569510289,3.4853180969151136,MOTOR_003
73.0,0.1444620088936824,1.290058,4.688069930540868,3.437643703820576,MOTOR_003
73.25,0.14366123482204846,1.2498550000000002,4.453393434857276,3.3804466193854448,MOTOR_003
73.5,0.14472441655417503,1.30242,4.501071868243837,3.677292518204582,MOTOR_003
73.75,0.14684518865307777,1.3423949999999998,4.70829181631147,3.9579040405018713,MOTOR_003
74.0,0.14573324854671807,1.348961,4.744215934899436,3.850150352116893,MOTOR_003
74.25,0.1402684675857256,1.3305150000000001,4.797542965875262,3.5211638351509267,MOTOR_003
74.5,0.13781782924296027,1.300538,4.882851541752708,3.283034444620581,MOTOR_003
74.75,0.13761026169520751,1.261318,4.583858734293563,3.341325252827099,MOTOR_003
75.0,0.1384693767439375,1.265385,4.582955559722949,3.5459326327281175,MOTOR_003
75.25,0.13952368053176809,1.244499,4.54832468281618,3.6249007003236766,MOTOR_003
75.5,0.14206168723739654,1.2454830000000001,4.561891475475881,3.5254013919242517,MOTOR_003
75.75,0.14349813439208103,1.314191,4.642018537885326,3.532384549357427,MOTOR_003
76.0,0.14148580571951336,1.2041149999999998,4.708041182028836,3.564911194402279,MOTOR_003
76.25,0.13571326750783894,1.055787,3.953600188493052,3.289652470873032,MOTOR_003
76.5,0.1332644337631083,0.9826779999999999,3.855417274449358,3.081161593665913,MOTOR_003
76.75,0.1364892618382505,1.200351,4.891769440377231,3.3303145005074493,MOTOR_003
77.0,0.13837371321835165,1.230225,4.825150561266073,3.4567382268239877,MOTOR_003
77.25,0.1370486155956806,1.166302,4.288930591857256,3.38287182113357,MOTOR_003
77.5,0.13691102909521385,1.166302,4.293240682540075,3.4083656316172513,MOTOR_003
77.75,0.13774105398213343,1.2099190000000002,4.693023476383797,3.5735270405427513,MOTOR_003
78.0,0.1375747639725501,1.2099190000000002,4.69869604958202,3.424016941028716,MOTOR_003
78.25,0.1397573119066803,1.139864,4.165928723563052,3.1833005167414092,MOTOR_003
78.5,0.14171117313236764,1.1564519999999998,4.225545429933563,3.3715790223074924,MOTOR_003
78.75,0.14368883811444044,1.289353,4.72007435580927,3.670642061535286,MOTOR_003
79.0,0.1434534398100186,1.289353,4.727819708598119,3.612479102499787,MOTOR_003
79.25,0.13821829027138377,1.117136,4.270107804409692,3.2625271714781077,MOTOR_003
79.5,0.13913579598830147,1.1846130000000001,4.59547448202158,3.1307584956298657,MOTOR_003
